seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,False,1,78,classical,1.0,1,0.5672535933843681,0.005394790205173194,0.35
120,qpu_opportunity,1,False,1,79,classical,1.0,1,0.28873317312278957,0.005366670084185898,0.35
120,qpu_opportunity,1,False,1,80,classical,0.00770851541560303,0,0.00770851541560303,0.005072705098427832,0.35
120,qpu_opportunity,1,False,1,81,classical,0.06846506302782733,0,0.06846506302782733,0.005366455297917128,0.35
120,qpu_opportunity,1,False,1,82,classical,0.00770851541560303,0,0.00770851541560303,0.005119795096106827,0.35
120,qpu_opportunity,1,False,1,83,classical,1.0,1,0.5189094723513364,0.005368329584598541,0.35
120,qpu_opportunity,1,False,1,84,classical,0.08776832527186926,0,0.08776832527186926,0.005111044738441706,0.35
120,qpu_opportunity,1,False,1,85,classical,1.0,1,0.014436959281245158,0.0055279204389080405,0.35
120,qpu_opportunity,1,False,1,86,classical,0.030647428771758925,0,0.030647428771758925,0.005358335329219699,0.35
120,qpu_opportunity,1,False,1,87,classical,1.0,1,0.9265788415985748,0.005455000209622085,0.35
120,qpu_opportunity,1,False,1,88,classical,1.0,1,1.1710140943750618,0.0053131248569116,0.35
120,qpu_opportunity,1,False,1,89,classical,0.2011065285750439,0,0.2011065285750439,0.005267920205369592,0.35
120,qpu_opportunity,1,False,1,90,classical,1.0,1,0.2805253825192938,0.00532958481926471,0.35
120,qpu_opportunity,1,False,1,91,classical,1.0,1,0.6916441175965431,0.005413329927250743,0.35
120,qpu_opportunity,1,False,1,92,classical,1.0,1,0.6574413289260497,0.005677705048583448,0.35
120,qpu_opportunity,1,False,1,93,classical,1.0,1,0.6343468302124198,0.0053185399156063795,0.35
120,qpu_opportunity,1,False,1,94,classical,1.0,1,0.28873317312278957,0.0054135400569066405,0.35
120,qpu_opportunity,1,False,1,95,classical,0.00770851541560303,0,0.00770851541560303,0.005086039891466498,0.35
120,qpu_opportunity,1,False,1,96,classical,0.08005980985626623,0,0.08005980985626623,0.005025414866395295,0.35
120,qpu_opportunity,1,False,1,97,classical,1.0,1,0.5672535933843681,0.005261874757707119,0.35
120,qpu_opportunity,1,False,1,98,classical,0.0,0,0.0,0.0051241699839010835,0.35
120,qpu_opportunity,1,False,1,99,classical,1.0,1,0.5189094723513364,0.005409165169112384,0.35
120,qpu_opportunity,1,False,1,100,classical,1.0,1,0.92606456004944,0.005297710304148495,0.35
120,qpu_opportunity,1,False,1,101,classical,0.022938913356155895,0,0.022938913356155895,0.005083124851807952,0.35
120,qpu_opportunity,1,False,1,102,classical,1.0,1,0.41025179277774715,0.00549583462998271,0.35
120,qpu_opportunity,1,False,1,103,classical,0.030647428771758925,0,0.030647428771758925,0.005121664726175368,0.35
120,qpu_opportunity,1,False,1,104,classical,1.0,1,0.12258157243853758,0.0052347948076203465,0.35
120,qpu_opportunity,1,False,1,105,classical,0.07667285363132327,0,0.07667285363132327,0.005118959816172719,0.35
120,qpu_opportunity,1,False,1,106,classical,0.06846506302782733,0,0.06846506302782733,0.004943124949932098,0.35
120,qpu_opportunity,1,False,1,107,classical,0.2011065285750439,0,0.2011065285750439,0.005106874741613865,0.35
120,qpu_opportunity,1,False,1,108,classical,1.0,1,0.6916441175965431,0.005132710211910307,0.35
120,qpu_opportunity,1,False,1,109,classical,1.0,1,0.6130099544950551,0.005243749474175274,0.35
