experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10,window,oracle_utility,regret,config_id,u_fid0,u_fid1,u_fid2,u_fid3
exp1,qaoa,5,oracle_placement,30.0,0.0,0.0,0.0,2.0,40.0,1.0,2048.0,1.0,0.0,remote_sim,0.0,0.046048332022211626,0.0,0.0,1.2622880000000003,5.049152e-08,0.053624584598211636,0.0,-0.009924007988799565,-0.011400163980111776,,,,,,,,
exp2,qaoa,0,ablate_full,,42.0,,,1.0,40.0,0.0,128.0,0.0,1.0,classical,0.0683137051478892,0.0049794375081546605,0.0,0.0,0.039835500065237284,0.0,0.005218450508546085,0.0,-0.06888552950580244,-0.1325137552480936,,,,,,,,
exp2,qaoa,0,ablate_no_latency,,42.0,,,1.0,40.0,1.0,512.0,0.0,2.0,qpu_B,0.0325113373478061,1.1568288293815476,0.25,0.0,5.5120000000000005,0.0005120000000000001,1.2155008293815475,0.0,-0.6759698234735052,-2.1863347885455853,,,,,,,,
exp2,qaoa,0,ablate_no_energy,,42.0,,,1.0,40.0,1.0,512.0,0.0,0.0,classical,0.0683137051478892,0.005013479763874784,0.0,0.0,0.04010783811099827,0.0,0.005254126792540775,0.0,-0.0688891240615978,-0.13252596543739636,,,,,,,,
exp2,qaoa,0,ablate_no_money,,42.0,,,1.0,20.0,1.0,2048.0,0.0,0.0,local_sim,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.011803070423723916,-0.015005071355374894,,,,,,,,
exp2,qaoa,0,ablate_no_failure,,42.0,,,2.0,80.0,1.0,2048.0,0.0,1.0,classical,0.0683137051478892,0.005127969314344227,0.0,0.0,0.04102375451475382,0.0,0.00537411184143275,0.0,-0.06890289654405274,-0.13250546387910328,,,,,,,,
exp2,qaoa,0,ablate_no_staleness,,42.0,,,2.0,20.0,1.0,2048.0,1.0,0.0,local_sim,0.0,0.20660800000000004,0.0,0.0,1.6528640000000003,0.0,0.21652518400000004,0.0,-0.022516331567668336,-0.028624684061450145,,,,,,,,
exp2,qaoa,1,ablate_full,,42.0,,,2.0,80.0,1.0,512.0,0.0,0.0,remote_sim,0.001895796175983597,0.03838913229951947,0.0,0.0,1.2622880000000003,5.049152e-08,0.045965384875519474,0.0,-0.011778122814237032,-0.012774841978100488,,,,,,,,
exp2,qaoa,1,ablate_no_latency,,42.0,,,1.0,80.0,0.0,512.0,1.0,0.0,classical,0.053995897697301364,0.005046958307502791,0.0,0.0,0.04037566646002233,0.0,0.0052892123062629245,0.0,-0.05466762118427093,-0.17625629179508573,,,,,,,,
exp2,qaoa,1,ablate_no_energy,,42.0,,,3.0,20.0,1.0,512.0,0.0,1.0,remote_sim,0.001895796175983597,0.07841370829951946,0.0,0.0,1.2684320000000002,5.073728e-08,0.08602683716351947,0.0,-0.014213823482146762,-0.017299382303966205,,,,,,,,
exp2,qaoa,1,ablate_no_money,,42.0,,,2.0,80.0,1.0,2048.0,1.0,0.0,remote_sim,0.0,0.039731694529764966,0.0,0.0,1.2622880000000003,5.049152e-08,0.04730794710576497,0.0,-0.010054715284278464,-0.012645396760021048,,,,,,,,
exp2,qaoa,1,ablate_no_failure,,42.0,,,3.0,80.0,0.0,2048.0,1.0,1.0,classical,0.053995897697301364,0.005062229174654931,0.0,0.0,0.04049783339723945,0.0,0.005305216175038367,0.0,-0.05466971564077565,-0.17626420415300792,,,,,,,,
exp2,qaoa,1,ablate_no_staleness,,42.0,,,1.0,40.0,1.0,2048.0,0.0,0.0,local_sim,0.0,0.108304,0.0,0.0,0.866432,0.0,0.11350259200000001,0.0,-0.011661329695759327,-0.01671100406388488,,,,,,,,
exp2,qaoa,2,ablate_full,,42.0,,,1.0,40.0,1.0,128.0,0.0,0.0,classical,0.02471943889591107,0.005469042022014037,0.0,0.0,0.043752336176112294,0.0,0.005731556039070711,0.0,-0.025292004645853728,-0.027678926344916116,,,,,,,,
