seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,1,False,0,52,classical,0.00770851541560303,0,0.00770851541560303,0.008534169755876064,0.35
120,qpu_opportunity,1,False,0,53,classical,0.0,0,0.0,0.008693960262462497,0.35
120,qpu_opportunity,1,False,0,54,classical,0.08005980985626623,0,0.08005980985626623,0.008449165034107864,0.35
120,qpu_opportunity,1,False,0,55,classical,0.07667285363132327,0,0.07667285363132327,0.008800835348665714,0.35
120,qpu_opportunity,1,False,0,56,classical,0.0,0,0.0,0.00894687487743795,0.35
120,qpu_opportunity,1,False,0,57,classical,1.0,1,0.48719378352810183,0.00895791978109628,0.35
120,qpu_opportunity,1,False,0,58,classical,0.1781676152188882,0,0.1781676152188882,0.008591455407440662,0.35
120,qpu_opportunity,1,False,0,59,classical,1.0,1,0.9337730754650431,0.008898545056581497,0.35
120,qpu_opportunity,1,False,0,60,classical,0.0,0,0.0,0.008548335172235966,0.35
120,qpu_opportunity,1,False,0,61,classical,1.0,1,0.635948867851211,0.008967500180006027,0.35
120,qpu_opportunity,1,False,0,62,classical,0.00770851541560303,0,0.00770851541560303,0.008699999889358878,0.35
120,qpu_opportunity,1,False,0,63,classical,0.3661384783533855,0,0.3661384783533855,0.008825209806673229,0.35
120,qpu_opportunity,1,False,0,64,classical,0.08005980985626623,0,0.08005980985626623,0.009164790390059352,0.35
120,qpu_opportunity,1,False,0,65,classical,1.0,1,0.5508902904339003,0.00897896010428667,0.35
120,qpu_opportunity,1,False,0,66,classical,1.0,1,0.2969135894745723,0.00904937507584691,0.35
120,qpu_opportunity,1,False,0,67,classical,0.06846506302782733,0,0.06846506302782733,0.00903041975107044,0.35
120,qpu_opportunity,1,False,0,68,classical,0.022938913356155895,0,0.022938913356155895,0.008615415426902473,0.35
120,qpu_opportunity,1,False,0,69,classical,0.3661384783533855,0,0.3661384783533855,0.008999374695122242,0.35
120,qpu_opportunity,1,False,0,70,classical,1.0,1,0.31214398741512517,0.0090337498113513,0.35
120,qpu_opportunity,1,False,0,71,classical,1.0,1,0.2805253825192938,0.00904729007743299,0.35
120,qpu_opportunity,1,False,0,72,classical,1.0,1,0.0062291686777490324,0.009033124661073089,0.35
120,qpu_opportunity,1,False,0,73,classical,0.1781676152188882,0,0.1781676152188882,0.008529999759048223,0.35
120,qpu_opportunity,1,False,0,74,classical,0.08005980985626623,0,0.08005980985626623,0.008657500147819519,0.35
120,qpu_opportunity,1,False,0,75,classical,0.0,0,0.0,0.008953124633990228,0.35
120,qpu_opportunity,1,False,0,76,classical,0.2011065285750439,0,0.2011065285750439,0.008901670225895941,0.35
120,qpu_opportunity,1,False,0,77,classical,0.3661384783533855,0,0.3661384783533855,0.008516460075043142,0.35
120,qpu_opportunity,1,False,0,78,classical,1.0,1,0.12258157243853758,0.008984169689938426,0.35
120,qpu_opportunity,1,False,0,79,classical,0.0,0,0.0,0.008642920292913914,0.35
120,qpu_opportunity,1,False,0,80,classical,0.00770851541560303,0,0.00770851541560303,0.008776874747127295,0.35
120,qpu_opportunity,1,False,0,81,classical,1.0,1,0.09964265908238187,0.008980000275187194,0.35
120,qpu_opportunity,1,False,0,82,classical,1.0,1,0.2892050740589693,0.008987500332295895,0.35
120,qpu_opportunity,1,False,0,83,classical,1.0,1,0.5672535933843681,0.00909187481738627,0.35
120,qpu_opportunity,1,False,0,84,classical,1.0,1,0.5738292037900561,0.009103959891945124,0.35
120,qpu_opportunity,1,False,0,85,classical,0.3661384783533855,0,0.3661384783533855,0.008971040369942784,0.35
120,qpu_opportunity,1,False,0,86,classical,0.07667285363132327,0,0.07667285363132327,0.008682499756105244,0.35
120,qpu_opportunity,1,False,0,87,classical,0.022938913356155895,0,0.022938913356155895,0.008548125042580068,0.35
120,qpu_opportunity,1,False,0,88,classical,0.1781676152188882,0,0.1781676152188882,0.008696250151842833,0.35
120,qpu_opportunity,1,False,0,89,classical,1.0,1,0.6705062888472065,0.009147709934040904,0.35
120,qpu_opportunity,1,False,0,90,classical,1.0,1,0.0062291686777490324,0.008920204709284008,0.35
120,qpu_opportunity,1,False,0,91,classical,0.08776832527186926,0,0.08776832527186926,0.008878540247678757,0.35
120,qpu_opportunity,1,False,0,92,classical,1.0,1,0.9898353081192782,0.009066460188478231,0.35
120,qpu_opportunity,1,False,0,93,classical,1.0,1,1.0095172533607806,0.009014580282382667,0.35
120,qpu_opportunity,1,False,0,94,classical,0.00770851541560303,0,0.00770851541560303,0.008872704929672182,0.35
120,qpu_opportunity,1,False,0,95,classical,1.0,1,0.5672535933843681,0.009272710303775966,0.35
120,qpu_opportunity,1,False,0,96,classical,0.030647428771758925,0,0.030647428771758925,0.008520834962837398,0.35
120,qpu_opportunity,1,False,0,97,classical,1.0,1,0.2805253825192938,0.008927914896048605,0.35
120,qpu_opportunity,1,False,0,98,classical,0.022938913356155895,0,0.022938913356155895,0.008602290181443095,0.35
120,qpu_opportunity,1,False,0,99,classical,0.08005980985626623,0,0.08005980985626623,0.008557914989069104,0.35
