experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa_channel,4,oracle_placement,30.0,0.0,0.0,0.0,2,40,1,2048,0,1,remote_sim,0.0,0.08733152259014815,0.0,0.0,1.2622880000000003,5.049152e-08,0.09490777516614815,0.0,-0.013168794633386596,-0.016655138299526518
exp1,qaoa_channel,5,random,30.0,42.0,142.8150675295636,0.3585572079755366,1,80,1,2048,1,0,classical,0.0,0.00599537548259832,0.0,0.0,0.04796300386078656,0.0,0.00628315350576304,0.0,-0.000686009876633201,-0.0009390451740944401
exp1,qaoa_channel,5,sequential,30.0,42.00000000000002,74.45079489465604,0.6207556669833139,3,20,1,128,1,0,remote_sim,0.0,0.043395465037610895,0.0,0.0,1.2684320000000002,5.073728e-08,0.051008593901610874,0.0,-0.009903273933218977,-0.011814093924958947
exp1,qaoa_channel,5,joint_bo,30.0,42.0,55.298362666958774,0.19979795906692743,3,80,0,2048,1,1,classical,0.0,0.006126530759502202,0.0,0.0,0.04901224607601762,0.0,0.0064206042359583075,0.0,-0.0007050984388894288,-0.0009085108725816278
exp1,qaoa_channel,5,joint_mf,30.0,44.16,589.557684452925,0.33055304107256234,3,80,1,2048,0,1,remote_sim,0.0,0.08607290802221164,0.0,0.0,1.2684320000000002,5.073728e-08,0.09368603688621162,0.0,-0.012083815243921903,-0.015710525215184196
exp1,qaoa_channel,5,accuracy_only,30.0,33.0,310.06362475225603,0.5694289159728214,3,40,1,128,1,0,local_sim,0.0,0.30491199999999996,0.05,0.0,2.4392959999999997,0.0,0.31954777600000006,0.0,-0.13146034969635656,-0.048040045824877066
exp1,qaoa_channel,5,hand_designed,30.0,0.0,0.0,0.17896991700399667,1,40,0,512,0,1,qpu_A,0.0,12.46669274082333,0.95,0.9,220.48000000000002,0.061439999999999995,16.86157274082333,0.1,-11.733211220050896,-13.295910750201427
exp1,qaoa_channel,5,always_simulator,30.0,0.0,0.0,0.17451599997002631,1,40,0,512,0,1,local_sim,0.0,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.166990536662227,-2.569161759399848
exp1,qaoa_channel,5,classical_only,30.0,0.0,0.0,0.02440145902801305,1,40,0,512,0,1,classical,0.0,0.005959000292932615,0.0,0.0,0.04767200234346092,0.0,0.0062450323069933806,0.0,-0.000681236887754244,-0.0009052510452765116
exp1,qaoa_channel,5,oracle_placement,30.0,0.0,0.0,0.0,3,80,0,2048,1,1,classical,0.0,0.005990072764689103,0.0,0.0,0.04792058211751282,0.0,0.006277596257394179,0.0,-0.0006898726732058975,-0.0009079567747213418
exp1,qaoa_channel,6,random,30.0,42.0,92.74022531156936,0.19452212506439537,1,80,1,512,1,2,classical,0.011987957469717595,0.005961198301520199,0.0,0.0,0.04768958641216159,0.0,0.0062473358199931685,0.0,-0.012657675610878421,-0.01290774043312005
exp1,qaoa_channel,6,sequential,30.0,42.00000000000002,64.63284192526044,0.478867374942638,3,40,1,128,0,0,classical,0.011987957469717595,0.005784041510196403,0.0,0.0,0.04627233208157122,0.0,0.00606167550268583,0.0,-0.012637270967207567,-0.012866515154506188
exp1,qaoa_channel,6,joint_bo,30.0,42.0,128.32546494527125,0.20840966701507568,1,40,1,2048,1,1,classical,0.011987957469717595,0.0061367925081867725,0.0,0.0,0.04909434006549418,0.0,0.006431358548579738,0.0,-0.01267661481296623,-0.012955794887173832
exp1,qaoa_channel,6,joint_mf,30.0,44.16,25.542206821953574,0.134037584066391,1,20,1,2048,1,1,classical,0.011987957469717595,0.005968750512693077,0.0,0.0,0.04775000410154462,0.0,0.006255250537302347,0.0,-0.01266464645041811,-0.013068892588121252
exp1,qaoa_channel,6,accuracy_only,30.0,33.0,355.4858985083121,0.7679644590243697,1,20,0,512,0,0,remote_sim,0.0,0.5313294200841902,0.15,0.0,25.122880000000002,1.0049152e-06,0.6821169458441901,0.05,-0.4854917155965285,-2.1669490244784577
exp1,qaoa_channel,6,hand_designed,30.0,0.0,0.0,0.1716708749299869,1,40,0,512,0,1,qpu_A,0.0035890305356045425,7.1874533096686175,0.95,0.8,220.48000000000002,0.061439999999999995,11.582333309668618,0.1,-10.74391269740618,-12.077604690570483
exp1,qaoa_channel,6,always_simulator,30.0,0.0,0.0,0.17366620805114508,1,40,0,512,0,1,local_sim,0.0035890305356045425,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.163402761585438,-2.606617650178352
exp1,qaoa_channel,6,classical_only,30.0,0.0,0.0,0.026146207936108112,1,40,0,512,0,1,classical,0.011987957469717595,0.006354208861012012,0.0,0.0,0.050833670888096094,0.0,0.006659210886340588,0.0,-0.012698804384740029,-0.013223234406312921
exp1,qaoa_channel,6,oracle_placement,30.0,0.0,0.0,0.0,1,40,1,2048,1,1,remote_sim,0.0,0.07436111599769499,0.0,0.0,1.256144,5.024576000000001e-08,0.08190049228569499,0.0,-0.011139467841662741,-0.014250906593031786
exp1,qaoa_channel,7,random,30.0,42.0,131.2719665864274,0.3007914168993011,3,20,1,512,0,1,classical,0.0,0.005941541719948873,0.0,0.0,0.04753233375959098,0.0,0.006226735722506419,0.0,-0.0005977327503791557,-0.0008512962575295482
