experiment,workload,seed,method,budget,search_cost_units,search_cost_modeled_s,wall_s,cfg_p,cfg_opt_iters,cfg_warm_start,cfg_shots,cfg_mitigation,cfg_compile_level,cfg_placement,quality_loss,delay_s,deadline_miss,infeasible,energy_j,money,cost_scalar,realized_fail,utility,utility_p10
exp1,qaoa,9,accuracy_only,30.0,33.0,137.76901519709637,0.7770058329915628,3,20,1,2048,0,0,qpu_B,0.002590185169417183,0.3308557304897672,0.0,0.0,7.048,0.0020480000000000003,0.4755437304897672,0.0,-0.16600076220518012,-0.18190138573955206
exp1,qaoa,9,hand_designed,30.0,0.0,0.0,0.2527001249836758,1,40,0,512,0,1,qpu_A,0.009846486456480218,8.834968823311732,0.95,0.9,220.48000000000002,0.061439999999999995,13.22984882331173,0.1,-11.377500382664191,-12.307853492096077
exp1,qaoa,9,always_simulator,30.0,0.0,0.0,0.24918287503533065,1,40,0,512,0,1,local_sim,0.009332232235291702,3.982159999999999,0.85,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.1754605068647375,-2.610858544127384
exp1,qaoa,9,classical_only,30.0,0.0,0.0,0.034408916952088475,1,40,0,512,0,1,classical,0.07235210489237658,0.008350843301741406,0.0,0.1,0.06680674641393125,0.0,0.008751683780224994,0.0,-0.5732953220360262,-0.7293805889638822
exp1,qaoa,9,oracle_placement,30.0,0.0,0.0,0.0,1,40,1,2048,1,2,classical,0.07235210489237658,0.00833921818411909,0.0,0.1,0.06671374547295272,0.0,0.008739500656956806,0.0,-0.5732936491726763,-0.7293827880158134
exp1,qaoa,10,random,30.0,42.0,207.26452611502458,0.506918583996594,3,20,1,2048,1,0,remote_sim,0.004810390558196685,0.10359795452509832,0.0,0.0,1.2684320000000002,5.073728e-08,0.11121108338909833,0.05,-0.01918862304082586,-0.013918871183492136
exp1,qaoa,10,sequential,30.0,42.00000000000002,254.20750819968575,1.7299125000135973,1,80,0,128,0,2,local_sim,0.08746058097103983,8.064320000000002,1.0,0.0,64.51456000000002,0.0,8.45140736,0.0,-2.9809474056261207,-3.295346487296604
exp1,qaoa,10,joint_bo,30.0,42.0,136.4954194855451,0.22865145897958428,2,40,1,2048,0,2,classical,0.06990408798997225,0.007434749219100922,0.0,0.0,0.05947799375280738,0.0,0.0077916171816177675,0.0,-0.07078499203755645,-0.10842035886079901
exp1,qaoa,10,joint_mf,30.0,44.16,96.08031096642509,0.397956583998166,3,40,1,512,0,2,classical,0.06990408798997225,0.0073151242977473885,0.0,0.0,0.05852099438197911,0.0,0.007666250264039262,0.0,-0.07077113085159778,-0.10845150519377761
exp1,qaoa,10,accuracy_only,30.0,33.0,239.87992061682883,0.5389767499873415,2,80,1,2048,0,0,qpu_B,0.003736840147316011,0.41961318501068845,0.2,0.0,7.048,0.0020480000000000003,0.5643011850106887,0.0,-0.5734832886995863,-2.1927382921424883
exp1,qaoa,10,hand_designed,30.0,0.0,0.0,0.2279170409310609,1,40,0,512,0,1,qpu_A,0.027655943468086103,8.167802657433473,1.0,0.8,220.48000000000002,0.061439999999999995,12.562682657433474,0.05,-10.919370027729144,-12.262782050189506
exp1,qaoa,10,always_simulator,30.0,0.0,0.0,0.23540883406531066,1,40,0,512,0,1,local_sim,0.03311537241117011,3.982159999999999,0.95,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.370021274687334,-2.608882554372534
exp1,qaoa,10,classical_only,30.0,0.0,0.0,0.03254995890893042,1,40,0,512,0,1,classical,0.06990408798997225,0.007893843547208235,0.0,0.0,0.06315074837766588,0.0,0.00827274803747423,0.0,-0.07083847916392791,-0.1084786837295123
exp1,qaoa,10,oracle_placement,30.0,0.0,0.0,0.0,2,40,1,2048,0,2,remote_sim,0.004810390558196685,0.2935793265040326,0.0,0.0,1.2622880000000003,5.049152e-08,0.3011555790800326,0.05,-0.03151725800873515,-0.0355096112098919
exp1,qaoa,11,random,30.0,42.0,191.85291501099118,0.585844042012468,3,80,1,128,1,1,classical,0.01268773082537652,0.007813021744368598,0.0,0.0,0.06250417395494878,0.0,0.008188046788098289,0.0,-0.013542734226105135,-0.04371057897154658
exp1,qaoa,11,sequential,30.0,42.00000000000002,75.92669148070655,0.7072732499800622,1,40,1,512,1,0,classical,0.01268773082537652,0.007646208832738921,0.0,0.0,0.06116967066191137,0.0,0.008013226856710388,0.0,-0.013526620021998356,-0.04363661439387857
exp1,qaoa,11,joint_bo,30.0,42.0,143.16133716318174,0.1918955419678241,1,20,1,2048,0,0,remote_sim,0.0,0.05844875132236148,0.0,0.0,1.256144,5.024576000000001e-08,0.06598812761036148,0.0,-0.010551827641265311,-0.01387240528151028
exp1,qaoa,11,joint_mf,30.0,44.16,34.741370484429154,0.13142358302138746,2,80,1,2048,1,0,remote_sim,0.0,0.05847332732236149,0.0,0.0,1.2622880000000003,5.049152e-08,0.0660495798983615,0.0,-0.010589915740160322,-0.01391107130618375
exp1,qaoa,11,accuracy_only,30.0,33.0,26.933439635716024,0.48756449995562434,3,20,0,2048,0,1,classical,0.01268773082537652,0.00831191724864766,0.0,0.0,0.06649533798918128,0.0,0.00871088927658275,0.0,-0.013594307381505116,-0.04369677942539662
exp1,qaoa,11,hand_designed,30.0,0.0,0.0,0.24374900001566857,1,40,0,512,0,1,qpu_A,0.012829998889744293,11.092876998824838,1.0,0.75,220.48000000000002,0.061439999999999995,15.487756998824835,0.0,-10.871867959804494,-12.204919256315913
exp1,qaoa,11,always_simulator,30.0,0.0,0.0,0.23711812496185303,1,40,0,512,0,1,local_sim,0.011650785935174367,3.982159999999999,0.9,0.0,31.857279999999992,0.0,4.173303680000001,0.0,-2.245796336460053,-2.6270242392825733
exp1,qaoa,11,classical_only,30.0,0.0,0.0,0.03255591599736363,1,40,0,512,0,1,classical,0.01268773082537652,0.007878573058405891,0.0,0.0,0.06302858446724713,0.0,0.008256744565209372,0.0,-0.01355073208796517,-0.0436744141754689
exp1,qaoa,11,oracle_placement,30.0,0.0,0.0,0.0,1,20,1,2048,0,0,remote_sim,0.0,0.05844875132236148,0.0,0.0,1.256144,5.024576000000001e-08,0.06598812761036148,0.0,-0.010551827641265311,-0.01387240528151028
