seed,regime,phase,shifted,candidate,draw,placement,action_loss,service_violation,quality_loss,delay_s,deadline_s
120,qpu_opportunity,2,False,0,53,classical,0.08005980985626623,0,0.08005980985626623,0.013281670399010181,0.35
120,qpu_opportunity,2,False,0,54,classical,1.0,1,0.2892050740589693,0.012605625088326633,0.35
120,qpu_opportunity,2,False,0,55,classical,1.0,1,0.749725404773364,0.011450420133769512,0.35
120,qpu_opportunity,2,False,0,56,classical,1.0,1,0.28873317312278957,0.011379375355318189,0.35
120,qpu_opportunity,2,False,0,57,classical,0.06846506302782733,0,0.06846506302782733,0.012913335231132805,0.35
120,qpu_opportunity,2,False,0,58,classical,1.0,1,0.6574413289260497,0.01137187471613288,0.35
120,qpu_opportunity,2,False,0,59,classical,1.0,1,1.0643667928115554,0.011395415058359504,0.35
120,qpu_opportunity,2,False,0,60,classical,0.030647428771758925,0,0.030647428771758925,0.011949164909310639,0.35
120,qpu_opportunity,2,False,0,61,classical,1.0,1,0.5266179877669395,0.011337499599903822,0.35
120,qpu_opportunity,2,False,0,62,classical,1.0,1,0.2805253825192938,0.011542084976099432,0.35
120,qpu_opportunity,2,False,0,63,classical,0.07667285363132327,0,0.07667285363132327,0.010933125158771873,0.35
120,qpu_opportunity,2,False,0,64,classical,0.06846506302782733,0,0.06846506302782733,0.011870834860019386,0.35
120,qpu_opportunity,2,False,0,65,classical,1.0,1,0.5189094723513364,0.011889169691130519,0.35
120,qpu_opportunity,2,False,0,66,classical,1.0,1,0.9183710509950788,0.011752500431612134,0.35
120,qpu_opportunity,2,False,0,67,classical,1.0,1,0.2805253825192938,0.012552085099741817,0.35
120,qpu_opportunity,2,False,0,68,classical,0.00770851541560303,0,0.00770851541560303,0.011093124630860984,0.35
120,qpu_opportunity,2,False,0,69,classical,1.0,1,0.014436959281245158,0.01225895481184125,0.35
120,qpu_opportunity,2,False,0,70,classical,1.0,1,0.0062291686777490324,0.013302500010468066,0.35
120,qpu_opportunity,2,False,0,71,classical,0.08776832527186926,0,0.08776832527186926,0.011206459603272378,0.35
120,qpu_opportunity,2,False,0,72,classical,0.00770851541560303,0,0.00770851541560303,0.011588335037231445,0.35
120,qpu_opportunity,2,False,0,73,classical,0.06846506302782733,0,0.06846506302782733,0.011914580245502293,0.35
120,qpu_opportunity,2,False,0,74,classical,1.0,1,0.6130099544950551,0.01147854549344629,0.35
120,qpu_opportunity,2,False,0,75,classical,0.06846506302782733,0,0.06846506302782733,0.011057709925808012,0.35
120,qpu_opportunity,2,False,0,76,classical,0.3661384783533855,0,0.3661384783533855,0.011186040355823934,0.35
120,qpu_opportunity,2,False,0,77,classical,1.0,1,0.09964265908238187,0.012226250255480409,0.35
120,qpu_opportunity,2,False,0,78,classical,0.00770851541560303,0,0.00770851541560303,0.011400624644011259,0.35
120,qpu_opportunity,2,False,0,79,classical,0.3661384783533855,0,0.3661384783533855,0.011373749584890902,0.35
120,qpu_opportunity,2,False,0,80,classical,0.00770851541560303,0,0.00770851541560303,0.012449584901332855,0.35
120,qpu_opportunity,2,False,0,81,classical,0.022938913356155895,0,0.022938913356155895,0.011173125240020454,0.35
120,qpu_opportunity,2,False,0,82,classical,0.07667285363132327,0,0.07667285363132327,0.011491040349937975,0.35
120,qpu_opportunity,2,False,0,83,classical,0.07667285363132327,0,0.07667285363132327,0.012786454753950238,0.35
120,qpu_opportunity,2,False,0,84,classical,0.030647428771758925,0,0.030647428771758925,0.011099374969489872,0.35
120,qpu_opportunity,2,False,0,85,classical,1.0,1,0.2969135894745723,0.01155645470134914,0.35
120,qpu_opportunity,2,False,0,86,classical,0.0,0,0.0,0.010898540494963527,0.35
120,qpu_opportunity,2,False,0,87,classical,0.022938913356155895,0,0.022938913356155895,0.011443960247561336,0.35
120,qpu_opportunity,2,False,0,88,classical,1.0,1,0.014436959281245158,0.011246874928474426,0.35
120,qpu_opportunity,2,False,0,89,classical,1.0,1,0.5738292037900561,0.01141770975664258,0.35
120,qpu_opportunity,2,False,0,90,classical,0.3661384783533855,0,0.3661384783533855,0.01142770517617464,0.35
120,qpu_opportunity,2,False,0,91,classical,1.0,1,0.3039025840033074,0.011433960171416402,0.35
120,qpu_opportunity,2,False,0,92,classical,0.030647428771758925,0,0.030647428771758925,0.010968749993480742,0.35
120,qpu_opportunity,2,False,0,93,classical,1.0,1,0.3039025840033074,0.011287914821878076,0.35
120,qpu_opportunity,2,False,0,94,classical,1.0,1,0.7144738239877171,0.013698330149054527,0.35
120,qpu_opportunity,2,False,0,95,classical,1.0,1,0.0062291686777490324,0.012602499919012189,0.35
120,qpu_opportunity,2,False,0,96,classical,0.06846506302782733,0,0.06846506302782733,0.012109795352444053,0.35
120,qpu_opportunity,2,False,0,97,classical,1.0,1,0.28873317312278957,0.014301040209829807,0.35
120,qpu_opportunity,2,False,0,98,classical,1.0,1,0.014436959281245158,0.01157645951025188,0.35
120,qpu_opportunity,2,False,0,99,classical,0.08005980985626623,0,0.08005980985626623,0.01092374965082854,0.35
120,qpu_opportunity,2,False,1,0,classical,1.0,1,0.5266179877669395,0.013064165250398219,0.35
120,qpu_opportunity,2,False,1,1,classical,1.0,1,0.014436959281245158,0.011596460244618356,0.35
120,qpu_opportunity,2,False,1,2,classical,1.0,1,0.5672535933843681,0.011472500045783818,0.35
120,qpu_opportunity,2,False,1,3,classical,1.0,1,0.2969135894745723,0.012194999726489186,0.35
120,qpu_opportunity,2,False,1,4,classical,1.0,1,0.2892050740589693,0.01144353998824954,0.35
120,qpu_opportunity,2,False,1,5,classical,0.2011065285750439,0,0.2011065285750439,0.011056875227950513,0.35
120,qpu_opportunity,2,False,1,6,classical,0.0,0,0.0,0.011913334601558745,0.35
120,qpu_opportunity,2,False,1,7,classical,1.0,1,0.3873128794215912,0.013296875404193997,0.35
120,qpu_opportunity,2,False,1,8,classical,0.3661384783533855,0,0.3661384783533855,0.011192499659955502,0.35
120,qpu_opportunity,2,False,1,9,classical,0.2011065285750439,0,0.2011065285750439,0.012898750137537718,0.35
120,qpu_opportunity,2,False,1,10,classical,0.08005980985626623,0,0.08005980985626623,0.013362084864638746,0.35
120,qpu_opportunity,2,False,1,11,classical,0.2011065285750439,0,0.2011065285750439,0.012969165109097958,0.35
120,qpu_opportunity,2,False,1,12,classical,0.06846506302782733,0,0.06846506302782733,0.014661665190942585,0.35
120,qpu_opportunity,2,False,1,13,classical,0.022938913356155895,0,0.022938913356155895,0.014827289851382375,0.35
120,qpu_opportunity,2,False,1,14,classical,0.00770851541560303,0,0.00770851541560303,0.013575624907389283,0.35
120,qpu_opportunity,2,False,1,15,classical,0.022938913356155895,0,0.022938913356155895,0.012833125074394047,0.35
120,qpu_opportunity,2,False,1,16,classical,1.0,1,0.3873128794215912,0.013070415006950498,0.35
120,qpu_opportunity,2,False,1,17,classical,0.1781676152188882,0,0.1781676152188882,0.01308333477936685,0.35
120,qpu_opportunity,2,False,1,18,classical,1.0,1,0.31214398741512517,0.011766250245273113,0.35
120,qpu_opportunity,2,False,1,19,classical,0.1781676152188882,0,0.1781676152188882,0.011437084758654237,0.35
120,qpu_opportunity,2,False,1,20,classical,0.06846506302782733,0,0.06846506302782733,0.013611874892376363,0.35
120,qpu_opportunity,2,False,1,21,classical,1.0,1,0.6574413289260497,0.011519790277816355,0.35
120,qpu_opportunity,2,False,1,22,classical,1.0,1,0.0062291686777490324,0.011342290090397,0.35
120,qpu_opportunity,2,False,1,23,classical,0.08776832527186926,0,0.08776832527186926,0.013104169629514217,0.35
120,qpu_opportunity,2,False,1,24,classical,0.06846506302782733,0,0.06846506302782733,0.011074999929405749,0.35
120,qpu_opportunity,2,False,1,25,classical,0.06846506302782733,0,0.06846506302782733,0.011273749987594783,0.35
120,qpu_opportunity,2,False,1,26,classical,1.0,1,0.09964265908238187,0.011365414829924703,0.35
120,qpu_opportunity,2,False,1,27,classical,1.0,1,0.2805253825192938,0.013632705085910857,0.35
120,qpu_opportunity,2,False,1,28,classical,1.0,1,0.2892050740589693,0.01147520961239934,0.35
120,qpu_opportunity,2,False,1,29,classical,1.0,1,0.30339978702985887,0.011531669879332185,0.35
120,qpu_opportunity,2,False,1,30,classical,1.0,1,1.150282180353257,0.014385625254362822,0.35
120,qpu_opportunity,2,False,1,31,classical,0.030647428771758925,0,0.030647428771758925,0.011504375142976642,0.35
120,qpu_opportunity,2,False,1,32,classical,0.08776832527186926,0,0.08776832527186926,0.011437914799898863,0.35
120,qpu_opportunity,2,False,1,33,classical,1.0,1,0.9545096684419024,0.013403750490397215,0.35
120,qpu_opportunity,2,False,1,34,classical,0.06846506302782733,0,0.06846506302782733,0.01112687517888844,0.35
120,qpu_opportunity,2,False,1,35,classical,0.1781676152188882,0,0.1781676152188882,0.011341039789840579,0.35
120,qpu_opportunity,2,False,1,36,classical,1.0,1,0.0062291686777490324,0.013321875012479722,0.35
120,qpu_opportunity,2,False,1,37,classical,1.0,1,0.2805253825192938,0.011862919782288373,0.35
120,qpu_opportunity,2,False,1,38,classical,1.0,1,0.2892050740589693,0.01194645999930799,0.35
120,qpu_opportunity,2,False,1,39,classical,1.0,1,0.30339978702985887,0.012834579683840275,0.35
120,qpu_opportunity,2,False,1,40,classical,0.07667285363132327,0,0.07667285363132327,0.011694374843500555,0.35
120,qpu_opportunity,2,False,1,41,classical,1.0,1,0.3827068269566472,0.011749999830499291,0.35
120,qpu_opportunity,2,False,1,42,classical,0.1781676152188882,0,0.1781676152188882,0.011303124483674765,0.35
120,qpu_opportunity,2,False,1,43,classical,0.1781676152188882,0,0.1781676152188882,0.012389165349304676,0.35
120,qpu_opportunity,2,False,1,44,classical,0.030647428771758925,0,0.030647428771758925,0.01157895545475185,0.35
